text,label,source,collected_at
"Please clarify something for me. The ""Wrenwood Playing Cards"" addon description states, ""New mechanics have you drawing a playing card to activate your party members' abilities."" Does this mean that your playing cards are ""needed"" for gameplay, or can a standard deck of cards work as well? To that end, can rolling the dice produce the same effect? Thank you.
On a side note, I am so happy to see another Quest Calendar! I originally purchased a singe 2021 calendar for myself, and each subsequent year I find myself purchasing one more than the last year for friends and/or family. Thusly, I have already purchased four for this new 2024 Quest Calendar! If you keep producing calendars - and I hope you do - you'll have quite a backing from me as the years go by. ;-D Keep up the great work, as they are very enjoyable!",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello Niccolo raffaelli,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Dear Kickstarter Campaign Team,

I wanted to take a moment to express my excitement and support for your project. As a backer, I believe in the vision and potential of your product, and I am proud to have contributed to its development.

I appreciate the hard work and dedication that your team has put into creating something that has the potential to make a real difference in people's lives. It's clear that you have a passion for what you do, and that is truly inspiring.

I look forward to seeing your project come to fruition, and I am eager to receive my rewards. Please know that you have my full support, and I will continue to spread the word about your campaign to others who may be interested.

Thank you for giving me the opportunity to be a part of something special. Best of luck to you and your team.

Sincerely",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, how are you doing ? and trust this message meets you well? I have carefully checked through your newly launched campaign and I'm intrigued to say it of a nice idea. I have come to help you as a professional campaign creator and promotion based to help your campaign reach it goals through my working strategies and proven results. if interested kindly revert back to me and let make your campaign a success . Thanks.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day LM Mann,",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi Jordan 
Will this book be available via amazon",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello how are you doing?

I am sincerely interested in supporting your endeavor. I invite you to reciprocate by connecting with me for a more substantive conversation",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Dear Oscar,
All the best for this 17th! Crossing fingers here :)

And a question, just in case you could please help me... no hurries here! Whenever you can will be ok. Thank you so much in advance!

I have this tracking info from UPS: https://tools.usps.com/go/TrackConfirmAction.action?tLabels=UC019165015US

Last update: August 13, 2023, 7:29 am
I do not have UPS account so I can not review or get more info... I have not received anything yet.
Perhaps you have access to more info about this please?

Hopping you the best again Oscar :)

Cheers,
Alberto",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there. 
If you're on board, we can talk about how to get more real, involved, and contributing backers and investors for your campaign. We created a marketing plan that might boost your campaign to new heights and generate a seven-figure guarantee. Are you open to continuing this conversation? Please use this contact to get in touch with the Team for further details on the procedure. (234) 9018995969........we eagerly await your communication. This is the choice for you if you want a 100% assurance of donations to help you meet your fundraising target.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, how are you doing?

I hope this message finds you well. I came across your campaign and was immediately drawn to its purpose. I have some valuable insights that can help attract more donations.

 Please reach out to me to comprehend more.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Grigory Sazankov..
I just donated to your campaign seeing how creative your Idea was and I believe in the great Mission behind your project, i must really say it was fantabulus and superb which gave me a reason to back your project , I know creating something new is not an easy task it's full of up and down but I will love to contribute to this project until it reach it goals , if you don't mind I will like to connect you to someone that can guide you on how to make this campaign reach it's goals.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, as a passionate supporter of Kickstarter campaigns, I understand the pain points in raising funds. I've worked as a fundraising expert, and I'd love to share my recommendations to help you achieve your goals faster. Let's discuss solutions that can make your campaign a great success."" by the end of our conversation icn guarantee donation",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Any updates ? Or you just a scamming fucker?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,

I hope this message finds you well. I recently had the opportunity to explore your Kickstarter campaign, and it's evident that you have something promising. However, to truly make your campaign shine and reach its full potential, addressing a few key aspects is important.
I'm genuinely thrilled to offer you our expertise and a range of powerful strategies that can substantially boost your campaign's visibility and ensure you reach your goals more swiftly. 
Our team has a proven track record of helping Kickstarter campaigns like yours succeed, and we're confident that we can do the same for you. 
If this piques your interest, I'd love to discuss how we can collaborate to take your campaign to the next level. Please let me know when you're available for a conversation.

Looking forward to the possibility of working together and helping your campaign flourish.
Best regards,
bolagadeabdulquadri2@gmail.com",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi!! I wanted to ask a question, I know it’s super late and totally fine if this isn’t possible but could I change the color I selected to my bag to either green or blue if you have extras? For Christmas a relative got me a black ita bag as a surprise so I just wanted to get another color. Thank you for any response!",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello am interested in your campaign but can ask a question before I back your campaign?,1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
