text,label,source,collected_at,predicted_label,confidence,needs_review,final_label,corrected_label
"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9832,False,negative,
skip this turd and pick your nose instead because you're sure to get more out of the latter experience .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9958,False,negative,
"lan yu is certainly a serviceable melodrama , but it doesn't even try for the greatness that happy together shoots for ( and misses ) .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9503,False,negative,
"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9465,False,negative,
"it's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7313,False,positive,
the wild thornberrys movie is a jolly surprise .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9897,False,positive,
"a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9953,False,positive,
you may be galled that you've wasted nearly two hours of your own precious life with this silly little puddle of a movie .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9936,False,negative,
the corpse count ultimately overrides what little we learn along the way about vicarious redemption .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9739,False,negative,
all prints of this film should be sent to and buried on pluto .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9412,False,negative,
the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9286,False,negative,
"it's all gratuitous before long , as if schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9831,False,negative,
haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you're not sure if you should applaud or look into having him committed .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9314,False,negative,
"for those in search of something different , wendigo is a genuinely bone-chilling tale .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9057,False,negative,
"stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9939,False,negative,
trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9719,False,negative,
putting the primitive murderer inside a high-tech space station unleashes a pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7712,False,negative,
what doesn't this film have that an impressionable kid couldn't stand to hear ?,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9448,False,negative,
the pianist is polanski's best film .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.973,False,positive,
the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9906,False,negative,
there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.913,False,negative,
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8598,False,positive,
the film thrusts the inchoate but already eldritch christian right propaganda machine into national media circles .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9471,False,negative,
will warm your heart without making you feel guilty about it .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9934,False,positive,
"escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9078,False,positive,
"a taut , sobering film .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9908,False,negative,
"the acting by the over-25s lacks spark , with csokas particularly unconnected .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9911,False,negative,
"a tender , heartfelt family drama .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9516,False,positive,
it's just plain boring .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9952,False,negative,
a generic family comedy unlikely to be appreciated by anyone outside the under-10 set .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9688,False,negative,
it took 19 predecessors to get this ?,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.7392,False,negative,
"the longer the movie goes , the worse it gets , but it's actually pretty good in the first few minutes .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9033,False,negative,
o Último suspeito ganha força ao também funcionar em uma esfera adicional : a do drama familiar .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.8115,False,positive,
a plodding look at the french revolution through the eyes of aristocrats .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9017,False,negative,
"this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9561,False,positive,
"collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitude and its obliviousness .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9955,False,negative,
showtime is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9963,False,positive,
the movie's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9882,False,negative,
"nonsensical , dull "" cyber-horror "" flick is a grim , hollow exercise in flat scares and bad acting .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9972,False,negative,
"an ugly , pointless , stupid movie .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.998,False,negative,
"it sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8311,False,negative,
an awkwardly contrived exercise in magic realism .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.742,False,negative,
"a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one's actions .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.7555,False,positive,
"smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9933,False,positive,
sex is one of those films that aims to confuse .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9219,False,negative,
"the creaking , rusty ship makes a fine backdrop , but the ghosts' haunting is routine .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8661,False,negative,
"for all its violence , the movie is remarkably dull with only caine making much of an impression .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9886,False,negative,
a piquant meditation on the things that prevent people from reaching happiness .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8517,False,negative,
"i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8743,False,negative,
"director jay russell stomps in hobnail boots over natalie babbitt's gentle , endearing 1975 children's novel .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9141,False,negative,
"the members manage to pronounce kok exactly as you think they might , thus giving the cast ample opportunity to use that term as often as possible . it's very beavis and butthead , yet always seems to elicit a chuckle .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.8881,False,negative,
the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9821,False,negative,
"whatever satire lucky break was aiming for , it certainly got lost in the "" soon-to-be-forgettable "" section of the quirky rip-off prison romp pile . it's petty thievery like this that puts flimsy flicks like this behind bars",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9858,False,negative,
this often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9735,False,positive,
"opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9736,False,negative,
"on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9909,False,positive,
"mcconaughey's fun to watch , the dragons are okay , not much fire in the script .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.9784,False,positive,
"if you're not totally weirded- out by the notion of cinema as community-therapy spectacle , quitting hits home with disorienting force .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.9681,False,negative,
